Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411137.mp3;common_voice_de_20411137.mp3;0;265;265;100992;agnes hatte die burg möglicherweise als heiratsgut mit in die ehe gebracht;agnes hatte die burg möglicherweise als heiratsgut mit in die ehe gebracht;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411139.mp3;common_voice_de_20411139.mp3;0;252;252;96000;während der nächsten drei monate kehren sie immer wieder zum nest zurück;während der nächsten drei monate kehren sie immer wieder zum nest zurück;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411218.mp3;common_voice_de_20411218.mp3;0;345;345;131712;das gelände befindet sich zwar in öffentlichem besitz ist jedoch verpachtet und somit unzugänglich;das gelände befindet sich zwar in öffentlichem besitz ist jedoch verpachtet und somit unzugänglich;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411236.mp3;common_voice_de_20411236.mp3;0;271;271;103296;ihr grab befindet sich auf dem neuen friedhof in greifswald;ihr grab befindet sich auf dem neuen friedhof in greifswald;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411245.mp3;common_voice_de_20411245.mp3;0;201;201;76416;exogene kräfte wirken von außen auf die erde ein;exogene kräfte wirken von außen auf die erde ein;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411331.mp3;common_voice_de_20411331.mp3;0;252;252;96000;auch eine serie über französische schlösser gehört zu seinen arbeiten;auch eine serie über französische schlösser gehört zu seinen arbeiten;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411336.mp3;common_voice_de_20411336.mp3;0;276;276;105216;die weibchen wiederum suchen nach dem schlüpfen einen passenden sexualpartner;die weibchen wiederum suchen nach dem schlüpfen einen passenden sexualpartner;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411365.mp3;common_voice_de_20411365.mp3;0;272;272;103680;auf einige anwendungen inbesonderen zusammenhängen wird weiter unten verwiesen;auf einige anwendungen in besonderen zusammenhängen wird weiter unten verwiesen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411366.mp3;common_voice_de_20411366.mp3;0;306;306;116736;die unteren laubblätter sind eiförmig und wechselständig;die unteren laubblätter sind eiförmig und wechselständig;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411367.mp3;common_voice_de_20411367.mp3;0;237;237;90240;eine ausnahme bilden hier nur die naturwissenschaften;eine ausnahme bilden hier nur die naturwissenschaften;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411368.mp3;common_voice_de_20411368.mp3;0;344;344;131328;die nachtaktiven tiere ernähren sich räuberisch von insekten spinnen und anderen gliederfüßern;die nachtaktiven tiere ernähren sich räuberisch von insekten spinnen und anderen gliederfüßern;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411415.mp3;common_voice_de_20411415.mp3;0;337;337;128640;dies symbolisiert den wandel vom reinen landwirtschaftlichen versicherer zum versicherer für privatkunden;dies symbolisiert den wandel vom reinen landwirtschaftlichen versicherer zum versicherer für privatkunden;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411419.mp3;common_voice_de_20411419.mp3;0;183;183;69504;schon nach einem halben jahr erfolgte die hochzeit;schon nach einem halben jahr erfolgte die hochzeit;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411457.mp3;common_voice_de_20411457.mp3;0;302;302;115200;sechs jahre später besuchte er dieselben menschen wieder deren umsiedlung inzwischen abgeschlossen war;sechs jahre später besuchte er dieselben menschen wieder deren umsiedlung inzwischen abgeschlossen war;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411458.mp3;common_voice_de_20411458.mp3;0;289;289;110208;er nutzte daraufhin eine erkrankung seines onkels um selbst nach der macht zu greifen;er nutzte daraufhin eine erkrankung seines onkels um selbst nach der macht zu greifen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411495.mp3;common_voice_de_20411495.mp3;0;276;276;105216;nach einem soziologiestudium begann er als freier autor zu arbeiten;nach einem soziologie studium begann er als freier autor zu arbeiten;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411497.mp3;common_voice_de_20411497.mp3;0;283;283;107904;aber in der regel fokussiert man sich auf das ausstrahlen von musikvideos;aber in der regel fokussiert man sich auf das ausstrahlen von musikvideos;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411498.mp3;common_voice_de_20411498.mp3;0;275;275;104832;erst in dieser zeit ist ebersbach als bestandteil des amtes nachgewiesen;erst in dieser zeit ist ebersbach als bestandteil des amtes nachgewiesen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411499.mp3;common_voice_de_20411499.mp3;0;385;385;147072;von hier aus verkehrten personenzüge nach waln gries und freistadt sowie nach neumarkt;von hier aus verkehrten personenzüge nach beilngries und freystadt sowie nach neumarkt;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411535.mp3;common_voice_de_20411535.mp3;0;249;249;94848;nach seiner rückkehr nach israel machte er karriere im mossata;nach seiner rückkehr nach israel machte er karriere im mossad;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411538.mp3;common_voice_de_20411538.mp3;0;333;333;127104;sie fehlen in skandinavien den zentralalpen und in italien;sie fehlen in skandinavien den zentralalpen und in italien;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411561.mp3;common_voice_de_20411561.mp3;0;246;246;93696;jeder spender durfte in das holz einen nagel einschlagen;jeder spender durfte in das holz einen nagel einschlagen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411563.mp3;common_voice_de_20411563.mp3;0;274;274;104448;nur in wenigen mitgliedstaaten gibt es keine spezifische regelung;nur in wenigen mitgliedsstaaten gibt es keine spezifische regelung;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411564.mp3;common_voice_de_20411564.mp3;0;179;179;67968;sein genaues todesdatum ist ungewiss;sein genaues todesdatum ist ungewiss;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411586.mp3;common_voice_de_20411586.mp3;0;181;181;68736;armee zeichnete sich bereits ab;armee zeichnete sich bereits ab;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411587.mp3;common_voice_de_20411587.mp3;0;300;300;114432;der vorteil ist dass die aufwände und einschränkungen einer vernetzung wegfallen;der vorteil ist dass die aufwände und einschränkungen einer vernetzung wegfallen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411667.mp3;common_voice_de_20411667.mp3;0;370;370;141312;dieser spricht von wahlbetrug und steht damit im einklang mit internationalen wahl beobachtern;dieser spricht von wahlbetrug und steht damit im einklang mit internationalen wahlbeobachtern;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411668.mp3;common_voice_de_20411668.mp3;0;228;228;86784;dies führte zu einem raschen bevölkerungswachstum;dies führte zu einem raschen bevölkerungswachstum;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411669.mp3;common_voice_de_20411669.mp3;0;251;251;95616;er ist mitglied in der freien akademie der künste hamburg;er ist mitglied in der freien akademie der künste hamburg;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411680.mp3;common_voice_de_20411680.mp3;0;230;230;87552;nicht aufgeführte spieler können nicht eingesetzt werden;nicht aufgeführte spieler können nicht eingesetzt werden;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411681.mp3;common_voice_de_20411681.mp3;0;349;349;133248;hervorzuheben ist dabei der torbogen aus mehreren lagen länglicher sandsteine;hervorzuheben ist dabei der torbogen aus mehreren lagen länglicher sandsteine;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411682.mp3;common_voice_de_20411682.mp3;0;199;199;75648;sein vater war der rechtsanwalt john porter;sein vater war der rechtsanwalt john porter;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411695.mp3;common_voice_de_20411695.mp3;0;172;172;65280;eine gute lösung musste gefunden werden;eine gute lösung musste gefunden werden;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411697.mp3;common_voice_de_20411697.mp3;0;276;276;105216;der ausdruck stammt aus alter tradition des judentums;der ausdruck stammt aus alter tradition des judentums;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411716.mp3;common_voice_de_20411716.mp3;0;190;190;72192;ebenso zieht ihn platon als beispiel heran;ebenso zieht ihn platon als beispiel heran;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411724.mp3;common_voice_de_20411724.mp3;0;224;224;85248;die gruppe veröffentlichte allerdings nur ein album;die gruppe veröffentlichte allerdings nur ein album;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411751.mp3;common_voice_de_20411751.mp3;0;241;241;91776;des weiteren war er herausgeber der zeitschrift die sammlung;des weiteren war er herausgeber der zeitschrift die sammlung;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411752.mp3;common_voice_de_20411752.mp3;0;198;198;75264;derzeit durchquert die sonne die lokale flocke;derzeit durchquert die sonne die lokale flocke;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411754.mp3;common_voice_de_20411754.mp3;0;308;308;117504;während des bürgerkrieges sollte er dann allerdings für die einhaltung der union urteilen;während des bürgerkrieges sollte er dann allerdings für die einhaltung der union urteilen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411766.mp3;common_voice_de_20411766.mp3;0;262;262;99840;sie war politisch stets linientrou zur staatsführung;sie war politisch stets linientreu zur staatsführung;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411767.mp3;common_voice_de_20411767.mp3;0;186;186;70656;dieses amt wurde vor einiger zeit abgeschafft;dieses amt wurde vor einiger zeit abgeschafft;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411769.mp3;common_voice_de_20411769.mp3;0;184;184;69888;die blütezeit liegt im juli bis august;die blütezeit liegt im juli bis august;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411795.mp3;common_voice_de_20411795.mp3;0;256;256;97536;die früchte haben eine rundliche narbe an der spitze;die früchte haben eine rundliche narbe an der spitze;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411820.mp3;common_voice_de_20411820.mp3;0;261;261;99456;zahlen zu austritten werden nicht veröffentlicht;zahlen zu austritten werden nicht veröffentlicht;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411856.mp3;common_voice_de_20411856.mp3;0;289;289;110208;als weitere vorbeugende maßnahme ist die möglichkeit der stellvertretung zu erwähnen;als weitere vorbeugende maßnahme ist die möglichkeit der stellvertretung zu erwähnen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411860.mp3;common_voice_de_20411860.mp3;0;414;414;158208;die verbreitung von abs hat mit dem aufkommen von neueren smartfonts stark zugenommen;die verbreitung von apps hat mit dem aufkommen von neueren smartphones stark zugenommen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411862.mp3;common_voice_de_20411862.mp3;0;312;312;119040;während seines studiums in tübingen wurde er mitglied des korbs borussia tübingen;während seines studiums in tübingen wurde er mitglied des corps borussia tübingen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_20411880.mp3;common_voice_de_20411880.mp3;0;122;122;46080;mal durchgeführt;mal durchgeführt;train
